"genre_name","movie_title","budget","running_total_budget"
"Action","Lucy","40000000","49936231003"
"Action","Ride Along 2","40000000","49896231003"
"Action","Sin City","40000000","49856231003"
"Action","Vantage Point","40000000","49816231003"
"Action","The Art of War","40000000","49776231003"
"Action","Extreme Ops","40000000","49736231003"
"Action","The Gunman","40000000","49696231003"
"Action","The Medallion","41000000","49656231003"
"Action","The Warrior's Way","42000000","49615231003"
"Action","Man on a Ledge","42000000","49573231003"
"Action","21 Jump Street","42000000","49531231003"
"Action","The Heat","43000000","49489231003"
"Action","Elektra","43000000","49446231003"
"Action","Rambo: First Blood Part II","44000000","49403231003"
"Action","The Fugitive","44000000","49359231003"
"Action","Heaven's Gate","44000000","49315231003"
"Action","The Interview","44000000","49271231003"
"Action","The Host","44000000","49227231003"
"Action","Battlefield Earth","44000000","49183231003"
"Action","Training Day","45000000","49139231003"
"Action","Miss Congeniality","45000000","49094231003"
"Action","Death Race","45000000","49049231003"
"Action","Four Brothers","45000000","49004231003"
"Action","Shadow Conspiracy","45000000","48959231003"
"Action","The River Wild","45000000","48914231003"
"Action","Changing Lanes","45000000","48869231003"
"Action","Bangkok Dangerous","45000000","48824231003"
"Action","Resident Evil: Extinction","45000000","48779231003"
"Action","Flight of the Phoenix","45000000","48734231003"
"Action","The Specialist","45000000","48689231003"
"Action","Chicago","45000000","48644231003"
"Action","The Glimmer Man","45000000","48599231003"
"Action","Resident Evil: Apocalypse","45000000","48554231003"
"Action","Patriot Games","45000000","48509231003"
"Action","What's the Worst That Could Happen?","45000000","48464231003"
"Action","Journey to the Center of the Earth","45000000","48419231003"
"Action","The Phantom","45000000","48374231003"
"Action","Unleashed","45000000","48329231003"
"Action","Deep Rising","45000000","48284231003"
"Action","Blade","45000000","48239231003"
"Action","Alex Cross","45000000","48194231003"
"Action","Johnny English Reborn","45000000","48149231003"
"Action","Universal Soldier: The Return","45000000","48104231003"
"Action","Taken 2","45000000","48059231003"
"Action","Shaft","46000000","48014231003"
"Action","Star Trek: First Contact","46000000","47968231003"
"Action","Dick Tracy","47000000","47922231003"
"Action","Jonah Hex","47000000","47875231003"
"Action","Indiana Jones and the Last Crusade","48000000","47828231003"
"Action","Taken 3","48000000","47780231003"
"Action","The Adventures of Ford Fairlane","49000000","47732231003"
"Action","The One","49000000","47683231003"
"Action","Chappie","49000000","47634231003"
"Action","The Dukes of Hazzard","50000000","47585231003"
"Action","The Peacemaker","50000000","47535231003"
"Action","Non-Stop","50000000","47485231003"
"Action","Hansel & Gretel: Witch Hunters","50000000","47435231003"
"Action","Into the Storm","50000000","47385231003"
"Action","Broken Arrow","50000000","47335231003"
"Action","Run All Night","50000000","47285231003"
"Action","Escape Plan","50000000","47235231003"
"Action","Exit Wounds","50000000","47185231003"
"Action","Street Fighter: The Legend of Chun-Li","50000000","47135231003"
"Action","Shanghai Knights","50000000","47085231003"
"Action","Mad City","50000000","47035231003"
"Action","On Deadly Ground","50000000","46985231003"
"Action","Race to Witch Mountain","50000000","46935231003"
"Action","Congo","50000000","46885231003"
"Action","Into the Blue","50000000","46835231003"
"Action","Escape from L.A.","50000000","46785231003"
"Action","Knowing","50000000","46735231003"
"Action","Chain Reaction","50000000","46685231003"
"Action","22 Jump Street","50000000","46635231003"
"Action","Outbreak","50000000","46585231003"
"Action","The Negotiator","50000000","46535231003"
"Action","Baby's Day Out","50000000","46485231003"
"Action","Jade","50000000","46435231003"
"Action","Free State of Jones","50000000","46385231003"
"Action","Assassins","50000000","46335231003"
"Action","Beverly Hills Cop III","50000000","46285231003"
"Action","Alien³","50000000","46235231003"
"Action","13 Hours: The Secret Soldiers of Benghazi","50000000","46185231003"
"Action","Drive Angry","50000000","46135231003"
"Action","Central Intelligence","50000000","46085231003"
"Action","Domino","50000000","46035231003"
"Action","Dredd","50000000","45985231003"
"Action","I Am Number Four","50000000","45935231003"
"Action","Gamer","50000000","45885231003"
"Action","Underworld: Evolution","50000000","45835231003"
"Action","Basic","50000000","45785231003"
"Action","G.I. Jane","50000000","45735231003"
"Action","Bulletproof Monk","52000000","45685231003"
"Action","From Paris with Love","52000000","45633231003"
"Action","Blades of Glory","53000000","45581231003"
"Action","Crimson Tide","53000000","45528231003"
"Action","Superman II","54000000","45475231003"
"Action","V for Vendetta","54000000","45421231003"
"Action","Blade II","54000000","45367231003"
"Action","Executive Decision","55000000","45313231003"
"Action","Tango & Cash","55000000","45258231003"
"Action","16 Blocks","55000000","45203231003"
"Action","Ishtar","55000000","45148231003"
"Action","The Hunted","55000000","45093231003"
"Action","Ronin","55000000","45038231003"
"Action","The Forbidden Kingdom","55000000","44983231003"
"Action","Captain Phillips","55000000","44928231003"
"Action","Superman","55000000","44873231003"
"Action","The Equalizer","55000000","44818231003"
"Action","Bullet to the Head","55000000","44763231003"
"Action","Turbulence","55000000","44708231003"
"Action","First Knight","55000000","44653231003"
"Action","D-Tox","55000000","44598231003"
"Action","Shanghai Noon","55000000","44543231003"
"Action","The Pacifier","56000000","44488231003"
"Action","Walking Tall","56000000","44432231003"
"Action","The Mexican","57000000","44376231003"
"Action","Thunderbirds","57000000","44319231003"
"Action","Ghost Rider: Spirit of Vengeance","57000000","44262231003"
"Action","RED","58000000","44205231003"
"Action","GoldenEye","58000000","44147231003"
"Action","Red Tails","58000000","44089231003"
"Action","Deadpool","58000000","44031231003"
"Action","American Sniper","58800000","43973231003"
"Action","The Core","60000000","43914431003"
"Action","Resident Evil: Afterlife","60000000","43854431003"
"Action","The Mortal Instruments: City of Bones","60000000","43794431003"
"Action","xXx: State of the Union","60000000","43734431003"
"Action","Jack Ryan: Shadow Recruit","60000000","43674431003"
"Action","The Jackal","60000000","43614431003"
"Action","Ladder 49","60000000","43554431003"
"Action","Flyboys","60000000","43494431003"
"Action","15 Minutes","60000000","43434431003"
"Action","Priest","60000000","43374431003"
"Action","The Italian Job","60000000","43314431003"
"Action","The Sentinel","60000000","43254431003"
"Action","The Bourne Identity","60000000","43194431003"
"Action","Paycheck","60000000","43134431003"
"Action","Deep Blue Sea","60000000","43074431003"
"Action","Scott Pilgrim vs. the World","60000000","43014431003"
"Action","State of Play","60000000","42954431003"
"Action","Along Came a Spider","60000000","42894431003"
"Action","In the Name of the King: A Dungeon Siege Tale","60000000","42834431003"
"Action","Joan of Arc","60000000","42774431003"
"Action","Mercury Rising","60000000","42714431003"
"Action","London Has Fallen","60000000","42654431003"
"Action","Doom","60000000","42594431003"
"Action","Star Trek: Nemesis","60000000","42534431003"
"Action","After the Sunset","60000000","42474431003"
"Action","The Spirit","60000000","42414431003"
"Action","Money Train","60000000","42354431003"
"Action","The Scorpion King","60000000","42294431003"
"Action","Gangster Squad","60000000","42234431003"
"Action","Under Siege 2: Dark Territory","60000000","42174431003"
"Action","Righteous Kill","60000000","42114431003"
"Action","Reign of Fire","60000000","42054431003"
"Action","Shooter","61000000","41994431003"
"Action","Maze Runner: The Scorch Trials","61000000","41933431003"
"Action","2 Guns","61000000","41872431003"
"Action","3000 Miles to Graceland","62000000","41811431003"
"Action","U-571","62000000","41749431003"
"Action","Clear and Present Danger","62000000","41687431003"
"Action","Æon Flux","62000000","41625431003"
"Action","The Matrix","63000000","41563431003"
"Action","Wyatt Earp","63000000","41500431003"
"Action","Rambo III","63000000","41437431003"
"Action","Get Carter","63600000","41374431003"
"Action","Lucky Numbers","65000000","41310831003"
"Action","Total Recall","65000000","41245831003"
"Action","This Means War","65000000","41180831003"
"Action","Proof of Life","65000000","41115831003"
"Action","A Knight's Tale","65000000","41050831003"
"Action","Hudson Hawk","65000000","40985831003"
"Action","Blue Streak","65000000","40920831003"
"Action","天將雄師","65000000","40855831003"
"Action","Resident Evil: Retribution","65000000","40790831003"
"Action","The Long Kiss Goodnight","65000000","40725831003"
"Action","Blade: Trinity","65000000","40660831003"
"Action","Space Cowboys","65000000","40595831003"
"Action","Astro Boy","65000000","40530831003"
"Action","Foodfight!","65000000","40465831003"
"Action","300","65000000","40400831003"
"Action","Hellboy","66000000","40335831003"
"Action","Killer Elite","66000000","40269831003"
"Action","Need for Speed","66000000","40203831003"
"Action","The Last Legion","67000000","40137831003"
"Action","Grindhouse","67000000","40070831003"
"Action","Fury","68000000","40003831003"
"Action","The Saint","68000000","39935831003"
"Action","The Sum of All Fears","68000000","39867831003"
"Action","Mystery Men","68000000","39799831003"
"Action","The Score","68000000","39731831003"
"Action","西游记之孙悟空三打白骨精","68490000","39663831003"
"Action","Abraham Lincoln: Vampire Hunter","69000000","39595341003"
"Action","The Kingdom","70000000","39526341003"
"Action","Bad Company","70000000","39456341003"
"Action","Cliffhanger","70000000","39386341003"
"Action","Beowulf","70000000","39316341003"
"Action","AVP: Alien vs. Predator","70000000","39246341003"
"Action","Olympus Has Fallen","70000000","39176341003"
"Action","디워","70000000","39106341003"
"Action","Inglourious Basterds","70000000","39036341003"
"Action","I Spy","70000000","38966341003"
"Action","The Siege","70000000","38896341003"
"Action","xXx","70000000","38826341003"
"Action","Alien: Resurrection","70000000","38756341003"
"Action","Underworld: Awakening","70000000","38686341003"
"Action","Dracula Untold","70000000","38616341003"
"Action","Battle: Los Angeles","70000000","38546341003"
"Action","Body of Lies","70000000","38476341003"
"Action","Six Days Seven Nights","70000000","38406341003"
"Action","Star Trek: Insurrection","70000000","38336341003"
"Action","Babylon A.D.","70000000","38266341003"
"Action","The Bourne Ultimatum","70000000","38196341003"
"Action","The Monuments Men","70000000","38126341003"
"Action","Sky Captain and the World of Tomorrow","70000000","38056341003"
"Action","The Abyss","70000000","37986341003"
"Action","Munich","70000000","37916341003"
"Action","Ballistic: Ecks vs. Sever","70000000","37846341003"
"Action","The Legend of Hercules","70000000","37776341003"
"Action","Chill Factor","70000000","37706341003"
"Action","Man on Fire","70000000","37636341003"
"Action","Die Hard 2","70000000","37566341003"
"Action","Tears of the Sun","70000000","37496341003"
"Action","Braveheart","72000000","37426341003"
"Action","The Last Castle","72000000","37354341003"
"Action","The Lost World: Jurassic Park","73000000","37282341003"
"Action","X-Men","75000000","37209341003"
"Action","Independence Day","75000000","37134341003"
"Action","Vertical Limit","75000000","37059341003"
"Action","Shark Tale","75000000","36984341003"
"Action","The Three Musketeers","75000000","36909341003"
"Action","Killers","75000000","36834341003"
"Action","Monkeybone","75000000","36759341003"
"Action","Bandits","75000000","36684341003"
"Action","Tower Heist","75000000","36609341003"
"Action","The Man from U.N.C.L.E.","75000000","36534341003"
"Action","Con Air","75000000","36459341003"
"Action","Inspector Gadget","75000000","36384341003"
"Action","The Bourne Supremacy","75000000","36309341003"
"Action","The Rock","75000000","36234341003"
"Action","Immortals","75000000","36159341003"
"Action","We Were Soldiers","75000000","36084341003"
"Action","Soldier","75000000","36009341003"
"Action","Hollywood Homicide","75000000","35934341003"
"Action","Conspiracy Theory","75000000","35859341003"
"Action","Three Kings","75000000","35784341003"
"Action","The Legend of Zorro","75000000","35709341003"
"Action","Deep Impact","75000000","35634341003"
"Action","Osmosis Jones","75000000","35559341003"
"Action","Wanted","75000000","35484341003"
"Action","Titan A.E.","75000000","35409341003"
"Action","Children of Men","76000000","35334341003"
"Action","2 Fast 2 Furious","76000000","35258341003"
"Action","The Adventures of Rocky & Bullwinkle","76000000","35182341003"
"Action","The League of Extraordinary Gentlemen","78000000","35106341003"
